Date,AVGO,AXON,BKNG,BSX,COST,DECK,FI,FICO,GDDY,GE,HWM,KKR,LII,META,NFLX,NRG,NVDA,PLTR,RCL,TDG,TRGP,VST,WMT
2023-02-17,57.459690093994155,189.25999450683585,2462.7835752814863,46.54000091552734,489.91860961914045,67.5633316040039,112.84360525124599,682.1900024414064,77.80999755859372,65.5185623168945,42.737468719482436,56.270664215087876,263.6795349121093,155.6055927195507,339.36115698959946,32.7468586563633,21.37048912048339,9.199999809265142,72.43824005126955,689.1971730874047,70.69141387939455,22.10478782653808,47.51050567626956
2023-02-21,56.10420989990235,189.7700042724608,2426.2523831020117,46.22999954223632,484.37728881835926,66.58000183105469,111.32754450454578,665.0000000000001,76.20999908447263,64.90316009521482,41.81357574462892,54.814205169677706,248.92782592773435,154.88552794849326,329.15965426093044,32.593747808182464,20.638088226318352,8.470000267028812,71.1785354614258,682.9256490571619,70.06996917724611,21.729318618774403,47.79925537109378
2023-02-22,55.58614349365236,193.58999633789054,2427.4729945500735,46.61000061035155,480.1777954101561,67.10166931152344,110.62331002768698,663.47998046875,76.93000030517577,65.63692474365232,41.714233398437514,54.62722396850584,248.31114196777338,154.02144470368913,326.60440481814885,31.72292236698908,20.73700904846191,8.359999656677251,70.93056488037111,686.4365661868022,72.24023437500001,21.58490371704101,46.79674911499026
2023-02-23,56.322246551513686,195.0399932861327,2427.2527709635706,47.18000030517576,476.07489013671864,67.33999633789061,113.98798254497935,671.6699829101562,76.30000305175781,65.43967437744139,41.75396728515626,55.011024475097635,249.41726684570307,154.849512980928,315.6519113852416,32.067420808665005,23.644622802734364,8.17000007629395,71.12893676757812,691.3556379259509,73.11026000976565,21.66192436218261,46.0992126464844
2023-02-24,55.7385711669922,193.5500030517577,2453.2510047675087,47.00999832153318,471.7015686035154,66.69999694824217,111.94374594063507,665.9400024414062,75.5999984741211,65.92095947265622,41.68442535400392,54.15485382080077,245.81500244140616,153.36439922645192,309.31254026614215,32.15355266956613,23.266933441162106,8.090000152587896,69.60140991210939,687.2332950145185,72.43144989013673,21.527139663696282,46.22249603271487
2023-02-27,56.48143005371095,194.970001220703,2521.872624944361,46.819999694824205,470.1763305664062,67.73000335693358,112.1980544933506,670.4099731445312,75.99999999999999,66.14978027343747,42.04206848144532,54.76499938964842,247.68466186523438,152.59933644419507,315.0472376714137,31.5985156942356,23.48175811767577,8.029999732971197,71.45626831054688,692.3747427870692,71.95340728759767,21.421236038207997,45.888328552246115
2023-02-28,57.3342742919922,200.3099975585936,2524.7933032272435,46.72000122070311,467.42489624023426,69.39167022705077,112.56973048399303,677.3900146484374,75.70999908447264,66.8362121582031,41.902988433837905,55.45386123657226,249.44664001464844,157.45974260144683,314.16948454606927,31.378421991851244,23.196992874145504,7.840000152587896,70.06761169433594,689.1045834559075,70.84436798095706,21.170923233032216,46.112186431884794
2023-03-01,57.264804840087905,217.25288282174532,2553.122401246625,46.819999694824205,462.10562133789045,69.26499938964842,113.27396496085184,682.7899780273438,75.76000213623044,66.38646697998043,42.51891708374024,55.06022644042967,246.90155029296872,156.09162919562445,305.7332504710294,31.5985156942356,22.679416656494134,7.690000057220464,70.92063903808594,695.6540620550365,72.9381561279297,20.90134811401366,45.4698066711426
2023-03-02,57.754905700683615,214.5502435638152,2578.6404390015186,47.24999999999999,468.88265991210926,70.13999938964842,114.49659218808605,687.52001953125,75.62000274658202,67.6330871582031,43.0652961730957,54.922458648681626,250.09268188476554,157.09072027286496,304.1727839351818,31.34014331307508,23.29490852355956,7.969999790191655,71.38682556152345,703.1762269166059,73.85597991943361,20.496997833251946,45.58335876464845
2023-03-03,61.04567718505861,217.14477665158813,2621.223582723536,47.81999969482421,458.8136596679687,71.4016647338867,115.67031880362552,705.2299804687501,75.93000030517577,68.15382385253902,43.462677001953125,56.054164886474595,256.7979431152343,163.96792715071595,307.3912219825859,32.19182361449468,23.870439529418935,8.329999923706058,73.42021942138672,710.7354647656528,75.75854492187503,20.612524032592763,45.63851547241213
