Date,AVGO,AXON,BKNG,BSX,COST,DECK,FI,FICO,GDDY,GE,HWM,KKR,LII,META,NFLX,NRG,NVDA,PLTR,RCL,TDG,TRGP,VST,WMT
2023-12-19,1.0966472701223214e-13,0.01367939060737343,0.09176416279888287,1.1320752631168973e-13,0.009521318648148716,0.13542627447933994,0.16854828474714223,0.09731257809711279,0.047715475400111736,0.01803647008174572,0.023981641888950814,0.09732653070571234,0.06383835736850683,0.0,0.037245424124184884,0.040984717087988676,0.0,0.0,0.1324230117719351,0.010540132155900297,0.0,0.011656230037811377,4.599581019925223e-14
2024-01-19,6.628087085401714e-13,0.0,0.0,0.14880294448951867,0.2383333905418741,0.029951963685346954,0.1885169342758928,0.0337315462498246,0.04980321643836439,0.0,0.0,0.07145300063601512,0.0,0.020131601631067808,4.937477661466565e-13,0.0275517146041986,0.0,2.4639215979705265e-12,0.107462791973847,8.570570737789726e-14,0.0,0.054092835581574086,0.030168059890559824
2024-02-16,4.4625156434141934e-13,6.188442269423321e-13,0.0,0.27295044489224884,0.0,0.0,0.052179048906368486,0.0,1.2443910786772472e-13,0.2999999999996085,0.039411568167281155,0.009875559712515037,9.821851845879255e-13,0.0,0.0013569433624280537,7.762460146186078e-14,0.11011601226879103,9.37139213095405e-13,5.157224839552491e-13,0.0,0.04851901598297316,0.02731618075594561,0.13827522594947694
2024-03-18,5.313884462066067e-13,0.0,0.0,0.0,1.0234457745217147e-14,8.029881762977237e-15,0.0,5.049914734701007e-13,0.004651651368922834,0.21586944909625017,0.12704687080605395,0.0076133063739809576,0.0,3.8606630556699997e-13,0.07951307263769467,0.10188999561141418,0.07157157528928193,1.535968052240967e-14,3.843435053796634e-15,0.0,0.18358178576800727,0.05019754826263725,0.15806474478504104
2024-04-16,1.453723629482443e-14,1.105131765072457e-13,0.0,9.044242621178733e-14,1.147217084818967e-13,0.0,1.1146619597858376e-14,0.0,0.10358834659284734,0.20409691694841187,4.358360710794178e-14,0.0,0.0,0.0,2.135698218733872e-14,0.19151753591054754,0.0,0.0,7.342045356770839e-14,4.293395354934675e-14,0.3,0.037076056796609316,0.16372114375157856
2024-05-14,9.117496313182998e-15,5.243591072087809e-15,1.0876662647385644e-14,0.12536304853003943,0.17492710452287744,6.110472978634696e-15,1.813213967527002e-15,0.03736448740796014,0.1649095340791513,0.048796141583140544,0.0389195327782583,1.1231243223944378e-15,1.0994253834128912e-15,2.6997375311155448e-15,3.0956451038872697e-15,0.19734682494933414,4.726462266702816e-15,1.0123619959988032e-14,1.2084523547122062e-14,7.188178440337933e-15,0.062226265353302744,0.15014706079595605,3.0015364376208055e-15
2024-06-12,1.575685336050559e-14,3.444541723999323e-14,2.7770012103248364e-14,0.19365987607920274,0.2999999999999686,0.004421551185518596,6.456817425174789e-15,0.03296030255094301,0.03628627275412819,3.1666465524207113e-14,0.06937609844457474,4.743750501620063e-14,5.2204791092283e-14,6.266541864584454e-15,4.027099159207128e-15,1.5425612986545546e-14,0.08008046403217484,0.022548790714747923,0.10878273628119417,6.029120040136844e-15,0.01833741533065149,0.016100082618350314,0.11744641011545932
2024-07-12,0.024651605720922315,0.0,3.459807420552329e-14,0.13955636536727778,0.017673521239020724,0.0,3.4014511703545384e-14,0.06401543460833115,0.11060649893218412,0.0,0.0,1.4376765599679545e-14,0.04208676216366325,0.0,3.6154720439284666e-14,0.0,0.07039824528334802,0.03995922530448565,0.0646740663035354,0.0,0.19961300961774192,0.0,0.22676526545960568
2024-08-09,3.233255408327468e-12,6.084459375772075e-13,3.444876764051207e-13,0.0,0.0,1.8966151787178663e-11,0.12593851689883015,0.2999999999892956,0.06246176357954234,0.0,0.0,0.0,0.0,5.722794986591319e-13,0.0,2.2351676035510425e-11,1.085730801501129e-11,2.4279803336791735e-10,0.0,0.0,0.29863946947125913,1.4522638220920577e-11,0.2129602497769498
2024-09-09,0.0,0.0,0.0,0.29326751294218484,4.5150753734705156e-13,0.0,0.2236442679339989,0.08964337780649032,2.968336080382675e-13,3.565156659677932e-13,0.033176012414111916,0.004863375411045191,1.0216353680059942e-13,0.0,2.0654969897704185e-14,0.0,0.0,0.011712666067672052,0.0,1.035848771775034e-13,0.04369278742417646,0.0,0.3
2024-10-07,2.164735358983139e-13,0.0027843828928904193,0.1631128594638708,0.21166098932906602,6.211127192281939e-13,1.7613118792454627e-12,0.29999999999894456,0.034461720508721476,8.837747641032985e-13,1.401574789324196e-14,0.0,2.329438104001094e-13,4.254824047843864e-13,6.423963373308753e-14,3.323445786439379e-13,0.012396714817776105,0.003608237405478615,0.0029932518078345056,0.0035412729969778282,0.0,0.13363390826065039,0.020866048569545475,0.11094061394384246
2024-11-04,4.3453765632779516e-14,0.056437622656824483,0.28291609871669166,0.0,0.0,0.0,0.2139703287915383,0.05016816060091594,2.9105177326059644e-14,3.829739189520182e-14,0.061028872291152794,0.020085396590164714,0.0,0.0,0.0,0.03623505819967129,0.04076724818702555,0.016735040733041023,0.0524803291011033,1.5167111150795886e-14,0.08803368027945364,0.027070294180909008,0.054071869672564055
2024-12-03,0.0,0.006363933018122259,0.12850755228619098,0.0,3.109229461110868e-14,0.052605871715563635,0.04387127707852125,0.010110084775088646,0.14211502208234517,0.0,0.0,0.0,0.048933619063026075,0.0,0.08103733289582928,0.0,2.7080643646695915e-14,0.0049058502099538475,0.2752957298214005,0.0,0.0,0.0,0.20625372705473782
