Date,AVGO,AXON,BKNG,BSX,COST,DECK,FI,FICO,GDDY,GE,HWM,KKR,LII,META,NFLX,NRG,NVDA,PLTR,RCL,TDG,TRGP,VST,WMT
2023-01-03,53.39711380004883,168.24000549316406,2010.2318115234375,46.0099983215332,436.8337707519531,64.87166595458984,101.20999908447266,591.1900024414062,74.26000213623047,52.3413200378418,38.765472412109375,45.8167610168457,236.22203063964844,124.15485382080078,294.95001220703125,29.803150177001953,14.303277969360352,6.389999866485596,48.3153076171875,571.6788940429688,67.2322006225586,21.440492630004883,46.589111328125
2023-01-04,54.049285888671875,168.75999450683594,2087.61572265625,46.5,439.9947814941406,64.98999786376953,102.05999755859375,609.0399780273438,74.86000061035156,55.3878059387207,39.25177764892578,47.21049880981445,237.1911163330078,126.77251434326172,309.4100036621094,29.952491760253906,14.736923217773438,6.579999923706055,52.21345901489258,578.7954711914062,67.59381866455078,21.902610778808594,46.641021728515625
2023-01-05,53.54568099975586,165.74000549316406,2121.74267578125,45.7599983215332,433.8559265136719,65.84666442871094,99.4000015258789,596.9000244140625,73.72000122070312,56.24781799316406,39.02350616455078,46.5234489440918,229.7908172607422,126.34453582763672,309.70001220703125,29.635141372680664,14.253321647644043,6.320000171661377,52.94746780395508,581.44482421875,67.49866485595703,21.488628387451172,46.482051849365234
2023-01-06,56.7689208984375,170.89999389648438,2155.681884765625,46.33000183105469,465.3501892089844,66.26166534423828,102.18000030517578,601.9400024414062,74.5199966430664,56.76066589355469,40.1549186706543,47.28902816772461,238.07212829589844,129.4100799560547,315.54998779296875,30.055164337158203,14.846835136413574,6.400000095367432,54.5444221496582,592.9282836914062,69.56368255615234,21.671554565429688,47.62082290649414
2023-01-09,55.655601501464844,177.4499969482422,2184.526123046875,45.59000015258789,461.379638671875,67.64167022705078,102.06999969482422,593.8699951171875,74.30000305175781,57.33664321899414,39.77778244018555,48.72201919555664,240.00047302246094,128.86265563964844,315.1700134277344,30.46586036682129,15.615203857421875,6.5,56.82578659057617,594.5635375976562,71.2956314086914,21.69080924987793,47.027099609375
2023-01-10,55.466514587402344,179.3300018310547,2196.9306640625,46.060001373291016,463.93353271484375,67.66666412353516,101.04000091552734,585.8599853515625,73.04000091552734,59.388038635253906,40.244239807128906,49.20295715332031,243.11331176757812,132.3661651611328,327.5400085449219,30.67120361328125,15.895975112915039,6.699999809265137,58.452491760253906,601.8536987304688,70.7912826538086,21.565649032592773,46.99789810180664
2023-01-11,55.77619552612305,181.42999267578125,2200.7490234375,45.810001373291016,466.7378845214844,68.41000366210938,101.52999877929688,598.969970703125,74.87999725341797,61.29742431640625,40.08544921875,51.264122009277344,248.8690948486328,132.26663208007812,327.260009765625,30.139169692993164,15.987898826599121,6.980000019073486,58.720306396484375,615.5845947265625,71.03870391845703,21.89298439025879,47.40993118286133
2023-01-12,56.14280700683594,184.0800018310547,2232.36328125,46.709999084472656,464.9261474609375,69.45333099365234,102.41999816894531,605.5800170898438,75.55999755859375,62.22054672241211,40.36332702636719,52.677490234375,247.2735137939453,136.06869506835938,330.1300048828125,30.447189331054688,16.497482299804688,7.010000228881836,61.934051513671875,621.4039916992188,71.7619400024414,21.844844818115234,46.98167419433594
2023-01-13,55.85916519165039,188.1300048828125,2276.451171875,46.529998779296875,467.643798828125,70.15333557128906,102.55999755859375,617.9199829101562,75.91999816894531,63.277809143066406,40.44272994995117,53.00138854980469,247.73361206054688,136.33743286132812,332.82000732421875,29.75647735595703,16.885164260864258,6.960000038146973,62.96562194824219,624.765869140625,71.7524185180664,21.546396255493164,47.13740539550781
2023-01-17,55.88231658935547,184.47000122070312,2308.77783203125,46.040000915527344,469.1086730957031,70.0,104.01000213623047,627.8800048828125,75.83000183105469,63.50661849975586,40.30377960205078,52.540077209472656,247.38119506835938,134.72506713867188,326.2200012207031,30.00849723815918,17.687509536743164,7.070000171661377,63.640113830566406,621.5409545898438,71.50498962402344,21.324962615966797,46.85190200805664
2023-01-18,55.4047737121582,182.27000427246094,2271.614013671875,45.09000015258789,462.0735168457031,70.0566635131836,103.2300033569336,629.969970703125,78.1500015258789,62.544044494628906,39.23192596435547,52.02969741821289,236.8876495361328,132.39601135253906,326.3299865722656,29.52313232421875,17.362773895263672,6.900000095367432,61.71583557128906,614.0132446289062,69.86820220947266,20.699172973632812,45.69366455078125
2023-01-19,54.336788177490234,184.05999755859375,2290.35888671875,45.459999084472656,452.4556579589844,69.48999786376953,102.18000030517578,623.8599853515625,77.94999694824219,60.642539978027344,38.14021682739258,49.56611633300781,228.21484375,135.51132202148438,315.7799987792969,28.96310043334961,16.75127410888672,6.730000019073486,60.28750228881836,603.1693115234375,71.2480697631836,20.59326934814453,45.04154968261719
2023-01-20,55.066131591796875,185.02000427246094,2318.93701171875,45.619998931884766,462.6902160644531,69.66666412353516,104.05000305175781,649.1799926757812,80.04000091552734,61.289527893066406,38.40818786621094,52.196563720703125,234.5970916748047,138.7162322998047,342.5,30.064495086669922,17.824399948120117,7.019999980926514,62.47959518432617,614.506591796875,71.99984741210938,21.036136627197266,45.596336364746094
2023-01-23,56.11289978027344,188.9499969482422,2375.607177734375,45.849998474121094,474.73675537109375,70.37999725341797,105.55000305175781,649.9500122070312,81.83999633789062,62.93853759765625,39.13268280029297,52.8934211730957,239.5110626220703,142.59793090820312,357.4200134277344,30.26050567626953,19.17728614807129,7.380000114440918,62.86643600463867,625.7890625,71.94273376464844,21.661924362182617,46.27764892578125
