Date,AVGO,AXON,BKNG,BSX,COST,DECK,FI,FICO,GDDY,GE,HWM,KKR,LII,META,NFLX,NRG,NVDA,PLTR,RCL,TDG,TRGP,VST,WMT
2023-03-03,6.235124131087742e-16,0.06998562645528728,0.2999999999999949,3.7868504384528143e-16,2.1928169490417294e-15,0.0,0.04948615560764575,0.009429579599073158,1.0389216857606006e-15,0.2999999999999941,0.0,0.0,6.375740641384537e-15,0.029785551043843218,1.5772890232090807e-14,1.2104085493592995e-15,0.011120615179317022,9.236686581325404e-15,0.07055080091522749,0.1333964543254519,0.026245216874123168,1.1146570473108534e-14,1.3082750179176493e-15
2023-03-31,0.0,0.08369114055760218,0.04560452927308038,0.08566860660106462,0.0,0.0,0.0,0.0,1.8399931520606064e-13,0.22069238084431797,0.0,1.8211385652406762e-13,2.2178468896094808e-13,0.00022838554661479951,1.8012757471183191e-13,1.6742188753468937e-13,0.29999999999986227,3.417105237944858e-13,3.336876003887392e-13,0.0,9.717676859461052e-14,0.0,0.2641149571767173
2023-05-01,0.0,7.970016527197312e-13,0.0,0.20112350951147256,0.0,0.20929204752345737,0.0,0.0,0.0,0.1294615213244845,0.0,1.292616006480596e-12,0.0,0.043972638605345164,0.0,0.0,0.08245767951981521,1.155897813413276e-12,2.406709268008806e-12,6.980187296467082e-14,4.330626959255619e-13,0.03369260351459673,0.29999999999865623
2023-05-30,0.26249809134895496,1.2162866303042339e-14,7.965565850118214e-15,0.0259467375322996,0.0,0.0,0.0,0.20183221545217342,5.786079966519146e-15,0.033184971513890035,0.0,1.0651175114470654e-14,0.05932015900294621,0.05060678744052433,0.0,0.0,0.04523624718953211,0.08961154753856908,0.2317632429810984,0.0,3.621489067850281e-15,5.321166451946709e-16,0.0
2023-06-28,0.0779683551201504,3.344339846830975e-14,5.61679744598767e-14,0.05770388365788652,0.0,9.523245636088723e-15,4.52823813602149e-16,5.4604521045834714e-15,1.4177922074212757e-14,0.0,0.0,5.692305689850886e-14,0.09115534037512008,0.06257790676783258,0.07453353222000933,0.08828532457096223,0.012299212063859321,0.0994770713753329,0.2999999999999764,0.064518909517972,2.3503270320636774e-14,0.07148046433076617,0.0
2023-07-27,0.003725533327426549,0.0,0.014490554220507464,0.00812959223927051,0.20622878542407397,0.027890645090972215,0.0,8.469764700221102e-14,0.0,0.030782452440005263,0.06594026681999568,0.0,0.049358801896430854,0.03816878272413443,4.28159381495878e-14,0.038736767279661175,0.029295377475333242,3.2598253997527887e-14,0.07352614363324143,0.09688768508027386,0.0727990703191031,0.13277924635828228,0.11126029567195818
2023-08-24,0.0,0.0,0.07146700879442625,0.0,5.538274260004174e-14,3.6041874739371786e-14,2.601537709287072e-14,0.03235779502794184,1.6552374664004385e-14,0.0052074840703194274,0.0,0.029004366968718887,0.17485207567530764,0.0,0.0,0.013919274018366299,0.04385529021019647,0.0,0.0,1.1744445918250875e-14,0.3,0.2624573527896401,0.06687935244545011
2023-09-22,4.999706084726129e-14,8.394663773682871e-13,0.022919925679738943,0.04142447754298648,1.8936258650144162e-14,3.9611337068573375e-14,5.901403623530014e-15,0.17971285693672423,1.1685405470420535e-14,7.101924266308582e-15,2.1485613928840265e-14,0.05201138903356896,0.03138470961328845,7.968852244219142e-15,1.546503142400215e-13,0.03005744418489912,1.0606230889831497e-13,3.1493170394422256e-13,2.6710872789631484e-13,2.3210476482116355e-15,0.2038476650580465,0.2999999999999968,0.13864153180253544
2023-10-20,1.6255698131133525e-14,0.0,0.0,2.9972406376645394e-14,0.07850280110611571,0.0,0.0,0.1305355954340586,0.2999999999998678,1.927526487201257e-15,0.0,0.0,0.0,0.10540303706207267,3.9894067034674615e-14,0.24302413966686207,0.0,0.0024392092276643977,0.0,0.0,3.493508218461737e-14,0.1400952175039812,4.543227411295675e-14
2023-11-17,0.047177920110501495,0.05744383348054289,0.0,0.0,2.2283865596143485e-15,0.058907007481412234,0.0,0.08290551115046392,0.04840148896491413,0.0,0.002046105318001159,0.0,0.0,3.399653554682228e-15,0.3,0.3,0.043426025461342346,0.0019442845600720455,4.438020868567671e-15,0.0577478234727878,0.0,0.0,0.0
2023-12-18,0.0010263667638134527,0.01720434995246459,0.12197119992500952,3.5575531561802744e-13,0.00039886999282749675,0.07344208470473343,0.14685653350909386,0.0439845505648834,0.024300128683075545,0.06687689695596269,0.00679857767502705,0.09981111022933108,0.09401602141554279,0.0,0.0338797407788893,0.05004367745070628,0.0,0.0,0.12919931594603187,0.07063476712610739,0.0,0.019555808332026085,0.0
2024-01-18,0.0,0.013284326598963073,0.027055959962595844,0.16713948063937972,0.2382251685218753,0.04071960620974698,0.1686670806345461,0.012604121042663126,0.05027255976791043,6.482083507082312e-13,2.0157689877259e-13,0.08007384266864694,0.03573844962811428,0.037057958124811496,0.0,0.013331773930365895,7.165361275338112e-13,0.0,0.0008772773596982835,2.6562270046233997e-13,4.814253617232736e-13,0.08992622249472199,0.02502617242291981
2024-02-15,0.0,0.0,0.005851662154846868,0.3,0.0,0.0,0.05653470557084534,0.0,0.0,0.11798818544708872,0.05412645677418873,0.0059222443822189415,0.0,0.016905929641012975,0.04706321996671777,0.0,0.11461016592512342,0.006757840758531803,0.0,0.024485585238838595,0.03680094824502834,0.031002067247564654,0.1819509886481648
2024-03-15,5.0784847218382956e-14,0.0,4.3960755560132074e-14,0.006932502833408549,1.2071903443798662e-14,0.057210264872057236,0.0,7.695730916082854e-14,0.020050876751146706,0.163912774994612,0.11198992194610904,0.036242060881598856,4.733595046660269e-15,1.638348201994381e-14,0.07133035914701041,0.12901691085199585,0.0,0.00858417391445942,1.011776019298925e-15,0.0,0.1841994499353813,0.047991617416584434,0.16253908645546603
2024-04-15,1.628692046620722e-14,0.021635348191014602,2.1933934304433752e-13,0.0,0.0,1.6397671143829838e-13,0.0,4.193652122015814e-13,0.07635368139148051,0.13667286483270447,0.0,8.221587338913523e-14,5.1691828715851365e-14,4.138561417284619e-15,0.0,0.24100787151942946,0.0,3.930039874269136e-13,0.0,0.0,0.2999999999994518,0.021132007053477998,0.20319822701191323
2024-05-13,2.4065998660074875e-15,0.0,3.474126589003183e-15,0.22688661135358995,0.0742462515185325,0.0,1.0434980895975619e-15,0.0,0.2999999999999938,0.004251259399364721,0.047782314805091944,1.8871945679571553e-15,6.243881785617021e-16,0.0,8.133440412299209e-16,0.20090411043886117,2.9079699378594273e-16,0.0,1.723924132813914e-15,1.6572552389238499e-15,0.04376047400712418,0.10216897847744609,7.129122902394701e-16
2024-06-11,1.4166524929164436e-13,1.7491911877679764e-13,1.1332913364599781e-13,0.17223004501558578,0.29999999999992144,4.4238026540348956e-14,5.5996381841338264e-14,0.00024375481528304257,0.052075850837276845,2.435945839044195e-13,0.030892331514352004,8.18791146968343e-13,9.736839195026917e-14,6.92307436690994e-14,1.3868845245987694e-13,7.058921889267576e-14,0.28370383541878536,3.83942919011653e-14,0.059176078968838794,2.5240964241131856e-14,0.0017397232390984926,0.01340825737575522,0.08653012281491262
2024-07-11,0.033285679818455954,0.0,6.602628348414587e-14,0.20419704700561644,0.01663551494759016,0.0,6.818459701592602e-14,0.06248087802625204,0.0834540711365967,0.0,0.0,0.0,0.060674330931113095,3.029475336008656e-14,5.981257107314269e-14,0.0,0.057254375068778396,0.04189182107100526,0.057937487546097545,0.0,0.20362343178526354,0.0,0.1785653626634871
2024-08-08,1.034176720040358e-14,0.01381109766653217,7.608570672240886e-14,0.0,0.0,2.9717720084453904e-13,0.12296944155894383,0.2999999999998549,0.07233380620139301,0.0,0.0019534090314113008,3.76998926911676e-14,0.0,9.619677121260015e-15,0.0,1.1056788272850943e-13,2.934256339983298e-13,0.05105498072233513,8.385986544017469e-14,6.206786363710139e-15,0.26678868401662875,4.436322753540547e-13,0.17108858080215933
2024-09-06,8.164208298299485e-09,0.2999999601064765,6.622956036282447e-09,0.06750651179093367,6.078151350059141e-09,7.076275692877904e-09,0.20565592912181016,0.13551240519331212,6.264914555993605e-09,6.757149602794278e-09,0.08101540962422044,7.099419468346199e-09,6.716548239800966e-09,6.372305844265249e-09,6.4531722560673345e-09,6.596687818795425e-09,7.804116439570405e-09,6.662770388562424e-09,6.957819221206218e-09,6.569674519506465e-09,0.03847714724381678,7.92789794684168e-09,0.17183252679536262
2024-10-04,0.0,0.0,0.1616349671146635,0.21897906723696328,0.0,0.0,0.3,0.059327914563641004,0.0,0.0,0.0,1.1442743541411482e-14,0.0,0.02189932883032023,3.879772203985236e-14,0.019307381292602,0.0,0.013401165799982554,0.0,0.0,0.05274785720946525,0.020067917654129554,0.13263440030089463
2024-11-01,6.829931437465772e-16,7.537966799260619e-13,0.19187079248438013,1.9091233196817132e-13,3.8860647254667336e-13,1.3394611892764787e-13,0.2425596005199186,0.04439470916157012,7.248369409496059e-14,1.3986026366623568e-13,0.03588957220883616,0.028204909314195857,1.5303749485195552e-13,0.0,0.07210318218450767,0.014141497714568517,0.03718564146736314,0.14709883639515722,0.055516083885076985,0.0,0.06134718872482975,0.03614802339606915,0.03353996254190618
2024-12-02,0.0,0.0041931390684228215,0.1389730809974359,8.885266644223962e-14,2.2593968300114097e-13,0.035388178854758055,0.06910793203417268,0.008367847311193676,0.12004031215233245,0.0,0.0,0.0,0.06980609081201641,0.0,0.15178451938407045,5.191623999108796e-14,2.1644528581538242e-13,0.045518046492144866,0.2415935475723938,0.0,1.570175715771092e-14,0.0,0.11522730532291435
2024-12-31,0.13335190142004258,0.1159913665320721,1.874345938267465e-15,5.313629990933238e-15,3.3730512730323218e-15,0.23811222322416686,7.845257056590106e-16,0.0,0.14732927162559184,0.0,3.066568767593227e-15,0.0,0.0,5.283965841838345e-16,0.1373312148475922,7.632858534719423e-16,0.0,0.21709256143195368,0.0,0.0,0.0,0.0,0.010791460918601673
